symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
Olfr1300-ps1,0,0,0,0
Olfr1301,0,0,0,0
Olfr1302,0,0,0,0
Olfr1303,0,0,0,0
Olfr1304-ps1,0,0,0,0
Olfr1305,0,0,0,0
Olfr1306,0,0,0,0
Olfr1307,62,216,217,265
Olfr1308,0,0,0,0
Olfr1309,0,0,0,0
Olfr131,1,1,0,3
Olfr1310,3,75,2,4
Olfr1311,0,0,0,0
Olfr1312,7,0,6,7
Olfr1313,0,0,0,0
Olfr1314,0,0,0,0
Olfr1315-ps1,0,0,0,0
Olfr1316,0,0,0,0
Olfr1317,0,0,0,0
Olfr1318,0,0,1,0
Olfr1319-ps1,0,0,0,0
Olfr132,0,0,0,0
Olfr1320,0,0,0,0
Olfr1321,0,0,0,0
Olfr1322,3,6,0,1
Olfr1323,0,0,0,0
Olfr1324,0,0,0,0
Olfr1325,0,0,0,0
Olfr1326-ps1,0,0,0,0
Olfr1327-ps1,0,0,0,0
Olfr1328,1,40,19,30
Olfr1329,0,0,0,0
Olfr133,0,0,0,0
Olfr1330,3,15,6,0
Olfr1331,2,0,0,0
Olfr1332-ps1,0,0,0,0
Olfr1333,0,0,0,0
Olfr1335,0,0,0,0
Olfr1336,138,361,393,443
Olfr1337,0,0,0,0
Olfr1338,0,0,0,0
Olfr1339,0,0,0,0
Olfr134,0,0,0,0
Olfr1340,0,0,0,0
Olfr1341,0,0,1,2
Olfr1342,0,0,0,0
Olfr1343-ps1,0,0,0,0
Olfr1344,0,0,1,0
Olfr1345-ps1,0,0,0,0
Olfr1346,0,0,0,0
Olfr1347,0,0,0,0
Olfr1348,0,0,0,0
Olfr1349,0,0,0,0
Olfr135,0,0,0,0
Olfr1350,0,0,0,0
Olfr1351,0,0,0,0
Olfr1352,0,0,0,0
Olfr1353,0,0,0,0
Olfr1354,0,0,0,0
Olfr1355,0,0,0,0
Olfr1356,2,12,12,9
Olfr1357,0,0,2,0
Olfr1358,0,0,0,1
Olfr1359,0,0,0,0
Olfr136,0,0,0,0
Olfr1360,0,0,0,0
Olfr1361,0,0,0,0
Olfr1362,0,0,0,0
Olfr1364,0,0,0,0
Olfr1366,0,2,4,0
Olfr1367,0,0,0,0
Olfr1368,0,0,0,0
Olfr1369-ps1,1,0,0,0
Olfr137,0,0,0,0
Olfr1370,0,0,0,0
Olfr1371,0,0,0,0
Olfr1372-ps1,73,81,228,216
Olfr1373,0,0,0,0
Olfr1374-ps1,0,0,0,0
Olfr1375,0,0,0,0
Olfr1376-ps1,0,0,0,0
Olfr1377,0,0,0,0
Olfr1378,0,0,0,0
Olfr1379-ps1,0,0,0,0
Olfr138,0,0,0,0
Olfr1380,0,0,3,1
Olfr1381,1,4,8,5
Olfr1382,0,0,0,0
Olfr1383,0,0,0,0
Olfr1384,0,0,0,0
Olfr1385,25,102,87,112
Olfr1386,0,0,0,0
Olfr1387,0,0,0,0
Olfr1388,1,5,24,17
Olfr1389,0,0,0,0
Olfr139,0,0,0,0
Olfr1390,0,0,0,0
Olfr1391,0,0,0,0
Olfr1392,0,0,1,2
Olfr1393,0,0,0,0
Olfr1394,0,0,0,0
Olfr1395,0,0,0,0
Olfr1396,0,0,1,0
Olfr1397-ps1,0,0,1,0
Olfr1398-ps1,0,0,0,0
Olfr140,0,0,0,0
Olfr1401-ps1,0,0,0,0
Olfr1402,0,0,0,0
Olfr1404,0,0,0,0
Olfr1406,0,0,0,0
Olfr1407-ps1,0,0,0,0
Olfr1408,0,0,0,0
Olfr1409-ps1,0,0,0,0
Olfr141,0,0,0,0
Olfr1410,0,0,0,0
Olfr1411,0,0,0,0
Olfr1412,0,0,0,0
Olfr1413,0,0,0,0
Olfr1414,0,0,0,0
Olfr1415,0,0,0,0
Olfr1416,0,0,1,2
Olfr1417,2,0,0,0
Olfr1418,0,0,0,0
Olfr1419,0,10,3,0
Olfr142,0,0,0,0
Olfr1420,0,0,9,9
Olfr1421-ps1,0,0,0,0
Olfr1422-ps1,0,0,0,0
Olfr1423,1,0,2,1
Olfr1424,0,0,0,0
Olfr1425,0,0,2,0
Olfr1426,0,0,0,0
Olfr1427,0,0,0,0
Olfr1428,0,0,0,0
Olfr143,0,0,0,0
Olfr1430-ps1,0,0,0,0
Olfr1431,0,0,0,0
Olfr1432,0,0,0,0
Olfr1434,0,0,0,0
Olfr1435-ps1,0,0,0,0
Olfr1436,0,0,0,0
Olfr1437,0,0,7,10
Olfr1438-ps1,0,0,0,0
Olfr1439-ps1,0,0,0,2
Olfr1440,3,18,7,7
Olfr1441,0,0,0,4
Olfr1442,0,0,0,0
Olfr1443,0,0,0,0
Olfr1444,0,0,0,0
Olfr1445,0,0,0,0
Olfr1446,0,0,0,0
Olfr1447,0,0,0,0
Olfr1448,0,0,0,0
Olfr1449,0,0,0,0
Olfr145,0,0,0,0
Olfr1450,0,0,0,0
Olfr1451,0,0,0,0
Olfr1452-ps1,0,0,0,0
Olfr1453,0,0,0,0
Olfr1454,0,0,0,0
Olfr1455-ps1,0,0,0,0
Olfr1456-ps1,0,0,0,0
Olfr1457,0,0,0,0
Olfr1458,0,0,0,0
Olfr1459,22,26,27,40
Olfr146,0,0,0,0
Olfr1460-ps1,0,0,0,0
Olfr1461,0,0,0,0
Olfr1462,0,0,0,0
Olfr1463,0,0,0,0
Olfr1464-ps1,0,0,0,0
Olfr1465,0,0,0,0
Olfr1466,0,0,0,0
Olfr1467,0,0,0,0
Olfr1468-ps1,0,0,0,0
Olfr1469,0,0,0,0
Olfr147,0,5,1,11
Olfr1470-ps1,0,0,0,0
Olfr1471,0,0,0,4
Olfr1472,0,0,0,0
Olfr1473-ps1,0,0,0,0
Olfr1474,0,0,0,0
Olfr1475,0,0,0,0
Olfr1476-ps1,0,0,0,0
Olfr1477,0,0,0,0
Olfr1478-ps1,0,0,0,0
Olfr1479-ps1,0,0,0,0
Olfr148,0,0,0,0
Olfr1480,0,0,0,0
Olfr1481-ps1,0,0,0,0
Olfr1482-ps1,0,0,0,0
Olfr1483-ps1,0,0,0,0
Olfr1484,0,0,0,0
Olfr1485-ps1,0,0,0,0
Olfr1486-ps1,0,0,0,0
Olfr1487,0,0,0,0
Olfr1488-ps1,0,0,0,0
Olfr1489,5,8,18,17
Olfr149,4,0,12,3
Olfr1490,0,0,0,0
Olfr1491,0,0,0,0
Olfr1492-ps1,0,0,0,0
Olfr1493-ps1,0,0,0,0
Olfr1494,0,0,0,0
Olfr1495,0,0,0,0
Olfr1496,0,0,0,0
Olfr1497,0,0,0,0
Olfr1498-ps1,0,0,0,0
Olfr1499,0,0,0,0
Olfr15,0,0,0,0
Olfr150,0,0,0,0
Olfr1500,0,0,0,0
Olfr1501,0,0,0,0
Olfr1502,0,0,0,0
Olfr1503-ps1,0,0,0,0
Olfr1504,0,0,0,0
Olfr1505,0,2,0,0
Olfr1506,0,0,0,0
Olfr1507,0,0,0,0
Olfr1508,0,0,0,0
Olfr1509,0,2,2,0
Olfr151,0,0,0,0
Olfr1510,0,0,0,0
Olfr1511,0,0,0,0
Olfr1512,0,0,0,0
Olfr1513,0,0,0,0
Olfr152,0,0,0,0
Olfr153,0,0,0,0
Olfr1532-ps1,0,0,0,0
Olfr1535,0,0,0,0
Olfr1537,0,0,0,0
Olfr154,0,0,0,0
Olfr1542-ps1,0,0,0,0
Olfr1543-ps1,0,0,0,0
Olfr155,0,0,0,0
Olfr1555-ps1,0,0,8,3
Olfr1556-ps1,0,0,0,0
Olfr156,0,0,0,3
Olfr1564,0,40,7,6
Olfr157,0,0,0,2
Olfr159,0,0,0,0
Olfr16,0,0,0,0
Olfr160,0,0,0,0
Olfr161,3,10,9,27
Olfr162-ps1,0,0,0,0
Olfr163-ps1,0,0,0,0
Olfr164,0,0,0,0
Olfr165,0,0,1,0
Olfr166,0,0,0,0
Olfr167,0,0,0,1
Olfr168,0,0,0,0
Olfr169,0,0,0,0
Olfr17,0,0,0,0
Olfr170,0,0,0,0
Olfr171,0,0,0,0
Olfr172,0,0,0,0
Olfr173,2,1,0,4
Olfr175-ps1,0,0,0,0
Olfr177,0,0,4,0
Olfr178,0,0,0,0
Olfr18,1,0,0,0
Olfr180,0,0,0,0
Olfr181,0,0,0,0
Olfr183,0,0,0,0
Olfr184-ps1,0,0,0,0
Olfr185-ps1,0,0,0,0
Olfr186,0,0,0,0
Olfr187,0,0,0,0
Olfr188-ps1,0,0,0,0
Olfr189-ps1,0,0,0,0
Olfr19,0,0,0,0
Olfr190,0,0,0,0
Olfr191,0,0,0,0
Olfr192,0,0,0,0
Olfr193,0,0,0,0
Olfr194,0,0,0,0
Olfr195,0,0,0,0
Olfr196,0,0,0,0
Olfr197,0,0,0,0
Olfr198,0,0,0,0
Olfr199,0,0,0,0
Olfr2,0,5,1,1
Olfr20,0,0,0,0
Olfr200-ps1,0,0,0,0
Olfr201,0,0,0,0
Olfr202,0,0,0,0
Olfr203,0,0,0,0
Olfr204,17,22,61,55
Olfr205,0,0,0,0
Olfr206,0,0,0,0
Olfr209,0,0,0,0
Olfr210-ps1,0,0,0,0
Olfr211,0,0,0,0
Olfr212,0,0,1,0
Olfr213,0,0,0,0
Olfr214,0,0,0,0
Olfr215,0,0,0,0
Olfr218,0,0,0,0
Olfr22-ps1,0,0,0,0
Olfr220,0,0,0,0
Olfr221,0,0,0,0
Olfr222,2,0,0,1
Olfr223,0,0,0,0
Olfr224,0,0,0,1
Olfr225,0,0,0,0
Olfr228,0,0,0,0
Olfr229,0,0,0,0
Olfr23,0,0,0,0
Olfr231,0,0,0,0
Olfr235,0,0,0,0
Olfr237-ps1,0,0,0,0
Olfr239,0,0,0,0
Olfr24,0,0,0,0
Olfr241-ps1,0,0,0,0
Olfr243,0,0,0,0
Olfr247,0,0,0,0
Olfr248,0,0,0,0
Olfr25,0,0,0,0
Olfr250,1,5,3,3
Olfr251,0,0,0,1
Olfr258-ps1,0,0,0,0
Olfr259,1,1,5,6
Olfr26,0,0,0,0
Olfr260-ps1,0,0,0,0
Olfr262,0,0,0,0
Olfr263,0,0,0,0
Olfr266,0,0,0,0
Olfr267,0,0,1,2
Olfr268-ps1,0,0,0,0
Olfr269-ps1,0,0,0,0
Olfr27,0,0,0,0
Olfr270,0,0,0,0
Olfr271-ps1,0,0,0,0
Olfr272,0,0,0,0
Olfr273,0,0,0,0
Olfr274-ps1,0,0,0,0
Olfr275,0,0,0,0
Olfr277-ps1,0,0,0,0
Olfr278-ps1,0,0,0,0
Olfr279,0,0,0,4
Olfr281,0,0,0,0
Olfr282,0,0,0,0
Olfr283,0,0,0,0
Olfr284,0,0,0,0
Olfr285,0,0,0,0
Olfr286,0,0,2,1
Olfr287,0,0,0,0
Olfr288,0,0,0,0
Olfr289-ps1,3,17,52,74
Olfr29-ps1,0,0,0,0
Olfr290,0,0,0,0
Olfr291,0,0,0,1
Olfr292,0,0,0,0
Olfr293,0,0,0,0
Olfr294,0,0,0,0
Olfr295,0,0,0,0
Olfr296-ps1,0,0,0,0
Olfr297,0,0,0,0
Olfr298,0,0,0,0
Olfr299,0,0,0,0
Olfr3,0,0,0,0
Olfr30,1,0,0,0
Olfr300-ps1,0,0,0,0
Olfr301,0,0,0,0
Olfr303,0,0,0,0
Olfr304,0,0,0,0
Olfr305,0,0,0,0
Olfr306-ps1,0,0,0,0
Olfr307,0,0,0,0
Olfr308,0,0,0,0
Olfr309,0,0,0,0
Olfr31,8,27,23,19
Olfr310,0,0,0,0
Olfr311,0,0,0,0
Olfr312,0,0,0,0
Olfr313,0,0,0,0
Olfr314,0,0,0,0
Olfr315,0,0,0,0
Olfr316,0,0,0,0
Olfr317,0,0,0,0
Olfr318,4,5,19,22
Olfr319,0,0,0,0
Olfr32,0,0,0,0
Olfr320,0,0,0,0
Olfr322,0,0,0,0
Olfr323,0,0,0,0
Olfr324,3,0,1,2
Olfr325,0,0,0,0
Olfr326-ps1,0,0,0,0
Olfr328,1,0,9,8
Olfr329-ps,0,0,0,0
Olfr33,0,0,0,0
Olfr330,0,0,0,0
Olfr331,0,0,0,0
Olfr332,0,0,0,0
Olfr333-ps1,0,0,0,0
Olfr334-ps1,0,0,0,0
Olfr335-ps,0,0,0,0
Olfr336-ps1,0,0,0,0
Olfr337-ps1,0,0,0,0
Olfr338,125,201,223,193
Olfr339,0,0,0,0
Olfr340,0,0,0,0
Olfr341,0,0,0,0
Olfr342,0,0,0,0
Olfr343-ps1,0,0,0,0
Olfr344,23,59,92,120
Olfr345,0,0,0,0
Olfr346,0,0,0,0
Olfr347,0,0,0,0
Olfr348,0,0,0,0
Olfr349-ps1,0,0,0,0
Olfr350,0,0,0,0
Olfr351,35,55,103,117
Olfr352,0,0,0,0
Olfr353,0,0,0,0
Olfr354,5,15,9,16
Olfr355,0,0,0,0
Olfr356,0,0,0,0
Olfr357,0,0,0,0
Olfr358,0,0,0,0
Olfr359-ps1,0,0,0,0
Olfr360,0,0,0,0
Olfr361,0,0,0,0
Olfr362,0,0,0,0
Olfr363-ps,0,0,0,0
Olfr364-ps1,0,0,0,0
Olfr365,110,273,352,339
Olfr366,0,3,2,3
Olfr367-ps,0,0,0,0
Olfr368,0,0,0,0
Olfr369-ps1,0,0,0,0
Olfr370,2,0,3,0
Olfr371,0,0,0,0
Olfr372,0,0,1,2
Olfr373,2,3,2,2
Olfr374,13,26,37,33
Olfr375-ps1,0,0,0,0
Olfr376,0,0,0,0
Olfr377-ps1,0,0,0,0
Olfr378,0,0,0,0
Olfr379-ps1,0,0,0,0
Olfr38,0,0,0,0
Olfr380,0,0,0,0
Olfr381,0,0,0,1
Olfr382,0,0,0,0
Olfr383-ps1,0,0,0,0
Olfr384,0,0,0,0
Olfr385,0,0,0,0
Olfr387-ps1,0,0,0,0
Olfr388-ps1,0,0,0,0
Olfr389,0,0,0,0
Olfr39,1,0,1,0
Olfr390,0,0,0,0
Olfr391-ps,0,0,0,0
Olfr392,2,0,1,0
Olfr393,53,86,146,128
Olfr394,0,0,0,0
Olfr395,0,0,0,0
Olfr396-ps1,0,0,0,0
Olfr397,0,0,0,0
Olfr398,6,18,35,37
Olfr399,0,0,0,0
Olfr400-ps1,0,0,0,0
Olfr401,0,0,0,0
Olfr402,0,0,0,0
Olfr403,0,0,0,0
Olfr404-ps1,0,0,0,0
Olfr405-ps1,0,0,0,0
Olfr406,0,0,0,0
Olfr407-ps1,0,0,0,0
Olfr408-ps1,0,0,0,0
Olfr409-ps1,0,0,0,0
Olfr410,0,0,0,0
Olfr411,0,0,0,0
Olfr412,0,0,0,0
Olfr414,0,0,8,6
Olfr416-ps1,0,0,0,0
Olfr417,0,0,0,0
Olfr418,0,0,0,0
Olfr419,0,0,0,0
Olfr420,2,0,1,4
Olfr421-ps1,0,0,0,0
Olfr424,0,0,0,0
Olfr427,0,0,0,0
Olfr428-ps1,0,0,0,0
Olfr429,0,0,0,0
Olfr43,0,0,0,0
Olfr430,0,0,0,0
Olfr431-ps1,0,0,0,0
Olfr432,3,15,0,1
Olfr433,7,0,0,1
Olfr434,0,0,0,0
Olfr435,0,0,0,0
Olfr436-ps1,0,0,0,0
Olfr437,0,0,0,0
Olfr439-ps1,0,0,0,0
Olfr44,0,0,0,0
Olfr440-ps1,0,0,0,0
Olfr441,0,0,0,0
Olfr442-ps1,0,0,0,0
Olfr443-ps1,0,0,0,0
Olfr444,0,0,0,0
Olfr446,2,0,4,5
Olfr447,0,0,0,0
Olfr448,0,0,0,0
Olfr449,0,0,0,0
Olfr45,24,31,47,53
Olfr450,0,0,0,0
Olfr451-ps1,0,0,0,0
Olfr452,0,0,0,0
Olfr453,0,0,0,0
Olfr454-ps1,0,0,0,0
Olfr455,0,0,0,0
Olfr456,0,0,0,0
Olfr457,1,0,0,0
Olfr458,0,0,0,0
Olfr459,0,0,0,0
Olfr46,37,52,201,208
Olfr460,2,0,0,0
Olfr461,0,6,6,14
Olfr462,0,0,0,0
Olfr463,0,0,0,0
Olfr464,0,0,0,0
Olfr465-ps1,0,0,0,0
Olfr466,3,1,3,8
Olfr467,0,0,0,0
Olfr468-ps1,0,0,0,0
Olfr469,0,0,0,0
Olfr47,0,0,0,0
Olfr470,0,0,0,0
Olfr471,0,0,0,0
Olfr472,54,72,97,100
Olfr473,0,0,0,0
Olfr474,0,0,0,0
Olfr475-ps1,0,0,0,0
Olfr476,0,0,0,0
Olfr477,0,0,0,0
Olfr478,0,0,0,0
Olfr479,0,0,0,0
Olfr48,0,0,0,0
Olfr480,0,0,0,0
Olfr481,0,0,0,0
Olfr482,0,0,0,0
Olfr483,0,0,0,0
Olfr484,0,12,0,0
Olfr485,0,0,0,0
Olfr486,0,0,0,0
Olfr487,0,0,0,0
Olfr488,0,0,0,0
Olfr489-ps1,0,0,0,0
Olfr49,0,0,0,6
Olfr490,0,0,0,0
Olfr491,0,0,0,0
Olfr492,0,0,0,0
Olfr493,0,0,0,0
Olfr494,0,0,0,0
Olfr495,0,0,0,0
Olfr496-ps1,0,0,0,0
Olfr497,0,0,0,0
Olfr498,0,0,0,0
Olfr499-ps1,0,0,0,0
Olfr5,0,0,0,0
Olfr50,0,0,0,0
Olfr500-ps1,0,0,0,0
Olfr501-ps1,0,0,0,0
Olfr502,0,0,0,0
Olfr503,0,0,0,0
Olfr504,0,0,0,0
Olfr505-ps1,0,0,0,0
Olfr506,0,0,3,1
Olfr507,0,0,0,0
Olfr508,0,0,0,0
Olfr509,40,136,120,128
Olfr51,0,0,0,0
Olfr510,0,0,0,0
Olfr511-ps1,0,0,0,0
Olfr512,0,0,0,0
Olfr513,0,0,0,0
Olfr514,0,0,0,0
Olfr515-ps1,0,0,0,0
Olfr516,0,0,0,0
Olfr517,0,0,0,0
Olfr518,0,0,0,0
Olfr519,0,0,0,0
Olfr52,0,2,3,4
Olfr520,0,0,0,0
Olfr521,0,0,0,0
Olfr522,0,0,0,0
Olfr523,0,0,0,0
Olfr524,0,0,0,0
Olfr525,1,0,2,2
Olfr527,0,0,0,0
Olfr528-ps1,0,0,0,0
Olfr529-ps1,0,0,0,0
Olfr53,0,0,0,0
Olfr530,0,0,0,0
Olfr531,0,0,0,0
Olfr532,0,0,0,0
Olfr533,0,0,0,0
Olfr534-ps1,0,0,0,0
Olfr535,0,0,0,0
Olfr536,0,0,0,0
Olfr537-ps1,0,0,0,0
Olfr538,0,0,0,0
Olfr539,271,134,803,201
Olfr54,2,5,5,4
Olfr540-ps1,0,0,0,0
Olfr541,0,0,0,0
Olfr542-ps1,0,0,0,0
Olfr543,1,0,2,4
Olfr544,0,0,2,2
Olfr545,0,0,0,1
Olfr546-ps1,0,0,0,0
Olfr547,0,0,0,0
Olfr548-ps1,0,0,0,0
Olfr549,0,0,0,0
Olfr55,0,0,1,3
Olfr550,0,0,0,0
Olfr551,0,0,0,0
Olfr552,15,9,55,44
Olfr553,0,0,0,0
Olfr554,0,0,0,0
Olfr555,0,0,0,0
Olfr556,0,0,0,0
Olfr557,0,3,0,0
Olfr558,2,10,33,34
Olfr559,0,0,0,0
Olfr56,110,20,36,21
Olfr560,0,0,0,0
Olfr561,0,0,0,0
Olfr562-ps1,0,0,0,0
Olfr563-ps1,0,0,0,0
Olfr564,0,0,0,0
Olfr565-ps1,0,0,0,0
Olfr566,0,0,0,0
Olfr567-ps1,0,0,0,0
Olfr568,0,0,0,0
Olfr569,0,1,0,0
Olfr57,0,0,0,0
Olfr570,0,0,0,0
Olfr571,32,71,68,113
Olfr572,0,0,0,0
Olfr573-ps1,0,0,0,0
Olfr574,0,0,0,0
Olfr575,0,0,6,5
Olfr576,0,0,0,0
Olfr577,0,0,0,0
Olfr578,0,0,0,0
Olfr58,0,0,0,0
Olfr580-ps1,0,0,0,0
Olfr581-ps1,0,0,0,0
Olfr582,0,0,0,0
Olfr583,0,0,0,0
Olfr584,0,0,0,0
Olfr585,0,0,0,0
Olfr586,0,0,2,1
Olfr587-ps1,0,0,0,0
Olfr588-ps1,0,0,0,0
Olfr589,0,0,0,0
Olfr59,0,0,0,0
Olfr590-ps1,0,0,0,0
Olfr591,0,0,0,0
Olfr592,0,0,0,0
Olfr593,0,0,0,0
Olfr594,0,0,0,0
Olfr595-ps1,0,0,0,0
Olfr596,0,0,0,0
Olfr597,0,0,0,0
Olfr598,0,0,0,0
Olfr599,0,0,0,0
Olfr6,0,0,0,0
Olfr60,0,0,0,0
Olfr600,22,27,16,9
Olfr601,0,0,0,0
Olfr602-ps1,0,0,0,0
Olfr603,0,0,0,0
Olfr605,0,0,0,0
Olfr606,0,0,0,0
Olfr607,1,8,19,21
Olfr608,0,0,0,0
Olfr609,0,0,0,0
Olfr61,0,0,0,0
Olfr610,0,0,0,0
Olfr611,0,0,0,0
Olfr612,0,0,0,0
Olfr613,81,167,262,227
Olfr615,0,0,0,0
Olfr616,0,0,0,0
Olfr617,0,0,0,0
Olfr618,0,0,0,0
Olfr619,0,0,0,0
Olfr62,0,0,0,0
Olfr620,0,2,1,0
Olfr621-ps1,0,0,0,0
Olfr622,0,0,0,0
Olfr623,0,0,0,0
Olfr624,238,324,283,288
Olfr625-ps1,0,0,0,0
Olfr626-ps1,0,0,0,0
Olfr628,0,0,0,0
Olfr629,0,0,0,0
Olfr63,17,29,44,50
Olfr630,0,0,0,0
Olfr631,0,0,0,0
Olfr632,0,0,0,0
Olfr633,0,1,0,0
Olfr634-ps1,0,0,0,0
Olfr635,71,146,190,173
Olfr636-ps1,0,0,0,0
Olfr637-ps1,0,0,0,0
Olfr638,0,0,0,0
Olfr639,90,162,248,251
Olfr64,0,0,0,0
Olfr640,0,0,0,0
Olfr641,0,0,0,0
Olfr642,0,0,0,0
Olfr643,0,0,0,0
Olfr644,0,0,0,0
Olfr645,0,0,4,3
Olfr646,0,1,1,7
Olfr647-ps1,0,0,0,0
Olfr648,23,7,128,88
Olfr649,0,0,0,0
Olfr65,0,0,0,0
Olfr650-ps1,0,0,0,0
Olfr651,0,0,2,0
Olfr652,0,0,0,0
Olfr653,0,0,0,0
Olfr654,0,0,0,0
Olfr655,0,0,0,2
Olfr656,4,4,11,6
Olfr657,0,0,0,0
Olfr658,2,0,0,0
Olfr659,0,0,0,0
Olfr66,0,0,0,0
Olfr660-ps1,0,0,0,0
Olfr661,0,0,0,0
Olfr662-ps1,0,0,0,0
Olfr663,0,0,0,0
Olfr664,0,0,0,0
Olfr665,0,0,0,0
Olfr666,0,0,0,0
Olfr667,7,1,26,24
Olfr668,0,0,0,0
Olfr669,0,0,0,0
Olfr67,0,0,0,0
Olfr670,0,0,0,0
Olfr671,0,0,0,0
Olfr672,0,0,0,0
Olfr673-ps1,0,0,0,0
Olfr674-ps1,0,0,0,0
Olfr675,0,0,0,0
Olfr676,1,9,12,14
Olfr677,0,0,0,0
Olfr678,0,0,0,0
Olfr679,0,0,0,0
Olfr68,0,0,0,0
Olfr680-ps1,0,0,0,0
Olfr681,0,0,0,0
Olfr682-ps1,0,0,0,0
Olfr683,0,0,0,0
Olfr684,0,0,0,0
Olfr685,0,0,0,0
Olfr686,0,0,0,0
Olfr687,0,0,0,0
Olfr688,0,0,0,0
Olfr689,0,0,0,0
Olfr69,0,0,0,0
Olfr690,0,0,0,0
Olfr691,0,0,0,0
Olfr692,0,0,0,0
Olfr693,0,0,0,0
Olfr694,0,0,0,0
Olfr695,0,0,0,9
Olfr696-ps1,0,0,0,0
Olfr697,0,0,0,0
Olfr698,0,0,0,0
Olfr699,2,16,6,2
Olfr70,0,0,1,1
Olfr700,0,0,0,0
Olfr701,0,0,0,0
Olfr702,0,0,0,0
Olfr703,0,0,0,0
Olfr704,0,0,0,0
Olfr705,0,0,0,0
Olfr706,0,0,0,0
Olfr707,0,0,0,0
Olfr709-ps1,2,12,6,22
Olfr71,0,0,2,4
Olfr710,0,0,0,0
Olfr711,0,0,0,0
Olfr712-ps1,0,0,0,0
Olfr713,0,0,6,10
Olfr714,0,0,0,5
Olfr715,47,83,99,108
Olfr715b,9,12,8,15
Olfr716,0,0,0,0
Olfr717-ps1,0,0,0,0
Olfr718-ps1,37,32,74,82
Olfr719-ps,0,0,0,0
Olfr720,0,0,0,0
Olfr721-ps1,0,0,0,0
Olfr722,0,0,0,0
Olfr723,0,0,0,0
Olfr724,0,0,0,0
Olfr725,0,0,0,0
Olfr726,0,0,0,0
Olfr727,0,0,0,0
Olfr728,0,0,0,0
Olfr729,0,0,0,0
Olfr73,0,0,5,6
Olfr730,0,0,0,0
Olfr731,7,10,23,26
Olfr732,0,0,0,0
Olfr733,0,0,0,0
Olfr734,0,0,0,3
Olfr735,43,37,48,58
Olfr736,0,0,0,0
Olfr737-ps1,0,0,0,0
Olfr738,0,0,0,0
Olfr739,0,0,0,2
Olfr74,0,0,0,0
Olfr740,0,3,6,12
Olfr741,0,0,0,0
Olfr742,0,0,0,0
Olfr743,0,0,0,0
Olfr744,0,0,0,0
Olfr745,0,0,0,0
Olfr746,0,0,0,0
Olfr747,0,0,0,0
Olfr748,0,0,0,1
Olfr749,0,0,0,0
Olfr75-ps1,5,4,22,10
Olfr750,0,0,0,0
Olfr752-ps1,0,0,0,0
Olfr753-ps1,0,0,0,0
Olfr754-ps1,0,0,0,0
Olfr755-ps1,0,0,2,2
Olfr756-ps1,0,0,1,1
Olfr757-ps1,0,0,0,0
Olfr758-ps1,0,0,0,0
Olfr759-ps1,0,0,0,0
Olfr76,0,0,0,0
Olfr760-ps1,0,0,0,0
Olfr761,0,0,0,0
Olfr762-ps1,0,0,0,0
Olfr763,0,0,0,0
Olfr764-ps1,0,0,0,0
Olfr765,0,0,0,0
Olfr766-ps1,0,0,0,0
Olfr767,14,28,47,59
Olfr768,0,0,0,0
Olfr769,4,0,0,0
Olfr77,22,22,15,13
Olfr770,0,0,0,0
Olfr771,0,0,0,0
Olfr772,0,0,0,0
Olfr773,0,0,0,0
Olfr774,0,0,0,1
Olfr775,39,29,29,45
Olfr776,0,0,0,0
Olfr777,0,0,0,0
Olfr778-ps1,0,0,0,0
Olfr779,0,0,0,0
Olfr78,0,0,3,3
Olfr780,0,0,0,0
Olfr781,0,0,0,0
Olfr782,0,0,0,0
Olfr783-ps1,0,0,0,0
Olfr784,144,156,259,312
Olfr785,0,0,0,0
Olfr786,0,0,0,0
Olfr787,1,0,5,4
Olfr788,0,0,0,0
Olfr789,0,19,4,7
Olfr790,0,0,0,0
Olfr791,0,0,0,0
Olfr792,0,0,0,0
Olfr793-ps1,0,0,0,0
Olfr794,0,0,0,0
Olfr795-ps1,0,0,0,0
Olfr796,2,0,0,0
Olfr797-ps1,0,0,0,0
Olfr798,0,0,0,0
Olfr799,0,0,0,0
Olfr8,0,0,0,0
Olfr800,0,0,0,0
Olfr801,0,0,0,0
Olfr802,0,2,7,2
Olfr803,4,4,0,0
Olfr804,4,4,33,24
Olfr805,0,0,0,3
Olfr806,0,0,1,1
Olfr807,0,0,0,1
Olfr808,0,7,6,8
Olfr809,4,5,18,18
Olfr810,8,4,54,23
Olfr811,0,0,0,0
Olfr812,0,0,0,0
Olfr813,0,0,1,0
Olfr814,0,0,1,0
Olfr815,0,0,0,0
Olfr816,0,0,0,0
Olfr818,0,0,0,0
Olfr819,0,0,0,0
Olfr820,0,0,0,0
Olfr821,0,0,0,0
Olfr822,1,0,0,0
Olfr823,0,0,0,0
Olfr824,0,0,0,0
Olfr825,3,10,9,20
Olfr826,0,0,0,0
Olfr827,0,0,0,0
Olfr828,0,0,0,0
Olfr829,0,0,0,0
Olfr830,0,0,0,0
Olfr831-ps1,0,0,0,0
Olfr832,0,0,0,0
Olfr833-ps1,0,0,0,0
Olfr834,0,0,0,0
Olfr835,0,0,0,0
Olfr836,0,0,0,0
Olfr837,0,0,0,0
Olfr838-ps1,0,0,0,0
Olfr839-ps1,26,80,139,120
Olfr840-ps1,0,0,0,0
Olfr843,0,0,0,0
